Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775384825,120,,Aggregated,46.500000,0.000000,24,53,100,140,280,410,500,730,1400,1400,1400,1378,0,24,91.46725499615748,4.778519010869786,1427.2159910033224,3881.944847605225
1775384826,120,,Aggregated,46.900000,0.000000,25,55,100,140,270,400,500,720,1400,1400,1400,1433,0,25,90.62589891048758,4.778519010869786,1427.2159910033224,3863.335659455687
1775384827,120,,Aggregated,48.300000,0.000000,23,50,92,130,270,400,500,720,1400,1400,1400,1487,0,23,88.41703493861024,4.778519010869786,1427.2159910033224,3861.630800268998
1775384828,120,,Aggregated,47.600000,0.000000,23,48,89,130,260,390,500,660,1400,1400,1400,1542,0,23,86.77026743436996,4.778519010869786,1427.2159910033224,3895.2347600518806
1775384829,120,,Aggregated,48.900000,0.000000,22,48,86,130,260,390,500,660,1400,1400,1400,1599,0,22,85.35032029384496,4.778519010869786,1427.2159910033224,3912.921200750469
1775384830,120,,Aggregated,51.000000,0.000000,21,44,83,120,260,390,500,620,1400,1400,1400,1660,0,21,83.59196171320025,4.778519010869786,1427.2159910033224,3921.0060240963853
1775384831,120,,Aggregated,51.900000,0.000000,21,42,79,110,250,390,500,600,1400,1400,1400,1720,0,21,81.74899874359463,4.778519010869786,1427.2159910033224,3914.7947674418606
1775384832,120,,Aggregated,53.300000,0.000000,20,40,75,110,250,390,490,600,1400,1400,1400,1778,0,20,80.21400677838626,4.778519010869786,1427.2159910033224,3971.873453318335
1775384833,120,,Aggregated,54.200000,0.000000,20,38,71,100,230,390,490,590,1400,1400,1400,1848,0,20,78.49998770286743,4.778519010869786,1427.2159910033224,4003.9523809523807
1775384834,120,,Aggregated,54.000000,0.000000,19,36,67,98,230,390,490,580,1400,1400,1400,1916,0,19,76.83716798687584,4.778519010869786,1427.2159910033224,4007.8068893528184
1775384835,120,,Aggregated,56.600000,0.000000,19,35,64,92,230,390,490,580,1400,1400,1400,1979,0,19,75.21610717323593,4.778519010869786,1427.2159910033224,3989.409802930773
1775384836,120,,Aggregated,57.700000,0.000000,18,33,61,90,220,380,490,570,1400,1400,1400,2046,0,18,73.8109572770179,4.778519010869786,1427.2159910033224,4023.0131964809384
1775384837,120,,Aggregated,58.800000,0.000000,18,32,56,86,220,380,480,570,1400,1400,1400,2121,0,18,72.30476738886362,4.778519010869786,1427.2159910033224,4068.123998114097
1775384838,120,,Aggregated,61.300000,0.000000,19,34,62,92,230,380,470,570,1400,1400,1400,2170,0,19,74.60729290678542,4.778519010869786,1427.2159910033224,4084.325806451613
1775384839,120,,Aggregated,62.400000,0.000000,19,34,64,98,240,380,470,570,1400,1400,1400,2253,0,19,76.12380871180936,4.778519010869786,1427.2159910033224,4093.444740346205
1775384840,120,,Aggregated,62.200000,0.000000,19,33,62,94,240,370,470,570,1400,1400,1400,2310,0,19,74.76776131848705,4.778519010869786,1427.2159910033224,4135.953246753247
1775384841,120,,Aggregated,65.700000,0.000000,18,32,57,89,230,360,470,570,1400,1400,1400,2381,0,18,72.8684762279087,4.2180210002698,1427.2159910033224,4159.397312053759
1775384842,120,,Aggregated,64.900000,0.000000,17,30,54,84,230,350,470,560,1400,1400,1400,2456,0,17,71.01611637405652,4.208815997117199,1427.2159910033224,4178.27157980456
1775384843,120,,Aggregated,64.900000,0.000000,17,30,50,81,220,350,470,560,1400,1400,1400,2522,0,17,69.4230531802969,3.933120009605773,1427.2159910033224,4195.314829500397
1775384844,120,,Aggregated,67.800000,0.000000,17,29,48,76,220,350,470,560,1400,1400,1400,2592,0,17,67.90953021320855,3.933120009605773,1427.2159910033224,4213.355324074074
1775384845,120,,Aggregated,66.700000,0.000000,16,28,46,73,210,340,470,560,1400,1400,1400,2665,0,16,66.42508758824995,3.933120009605773,1427.2159910033224,4211.256285178237
1775384846,120,,Aggregated,68.500000,0.000000,16,28,44,69,210,340,470,540,1400,1400,1400,2728,0,16,65.33777643429286,3.933120009605773,1427.2159910033224,4242.908724340176
1775384847,120,,Aggregated,68.300000,0.000000,16,27,42,66,210,340,460,540,1400,1400,1400,2792,0,16,64.10413989031174,3.933120009605773,1427.2159910033224,4273.7277936962755
1775384848,120,,Aggregated,69.000000,0.000000,16,27,41,64,200,330,460,540,1400,1400,1400,2851,0,16,63.167994039546464,3.933120009605773,1427.2159910033224,4283.934058225184
