i,bplus_s,brute_s
2161,2.9559996619354934e-06,4.907199945591856e-05
2162,4.478000846575014e-06,4.952400013280567e-05
2163,2.986000254168175e-06,4.924200038658455e-05
2164,3.2260013540508226e-06,4.9432999730925076e-05
2165,3.577000825316645e-06,4.953300049237441e-05
2166,3.426001057960093e-06,4.933299896947574e-05
2167,3.2970001484500244e-06,6.450199907703791e-05
2168,4.739000360132195e-06,4.930300019623246e-05
2169,4.818999514100142e-06,6.362999920384027e-05
2170,3.4869990486185998e-06,6.423099875974003e-05
2171,3.2070001907413825e-06,5.040500036557205e-05
2172,4.4480002543423325e-06,5.7037001170101576e-05
2173,4.7289995563915e-06,4.958300087309908e-05
2174,3.5159991966793314e-06,4.965399966749828e-05
2175,3.125998773612082e-06,4.9684000259730965e-05
2176,6.693000614177436e-06,4.956399970978964e-05
2177,4.188001184957102e-06,4.992399954062421e-05
2178,3.155999365844764e-06,5.051600055594463e-05
2179,3.336999725433998e-06,6.66050000290852e-05
2180,4.368999725556932e-06,6.52130001981277e-05
2181,3.236000338802114e-06,4.953300049237441e-05
2182,3.1960007618181407e-06,4.981399979442358e-05
2183,2.9959992389194667e-06,5.0014001317322254e-05
2184,4.6889999794075266e-06,5.1717001042561606e-05
2185,3.287001163698733e-06,4.950400034431368e-05
2186,6.131998816272244e-06,6.637499973294325e-05
2187,4.408000677358359e-06,5.637600042973645e-05
2188,3.1859999580774456e-06,6.212699918251019e-05
2189,2.8550002753036097e-06,5.029500061937142e-05
2190,3.236000338802114e-06,4.9563001084607095e-05
2191,3.135999577352777e-06,4.9993999709840864e-05
2192,4.3790005292976275e-06,4.9633999879006296e-05
2193,5.045500074629672e-05,5.014400085201487e-05
2194,5.361000148695894e-06,4.998399890610017e-05
2195,3.7070003600092605e-06,4.999400152883027e-05
2196,4.990000888938084e-06,4.992499998479616e-05
2197,3.2759999157860875e-06,5.000400051358156e-05
2198,3.2160005503101274e-06,5.00940004712902e-05
2199,3.1560011848341674e-06,4.997399992134888e-05
2200,4.568999429466203e-06,5.0224000005982816e-05
2201,3.1460003810934722e-06,5.0514998292783275e-05
2202,2.9660004656761885e-06,5.010499990021344e-05
2203,2.8150006983196363e-06,5.010499990021344e-05
2204,2.8860013117082417e-06,5.0144999477197416e-05
2205,4.187999365967698e-06,4.9874000978888944e-05
2206,1.4647999705630355e-05,5.631600106426049e-05
2207,4.719000571640208e-06,5.7809000281849876e-05
2208,4.419000106281601e-06,5.081599920231383e-05
2209,3.406999894650653e-06,5.1437000365694985e-05
2210,3.3659998734947294e-06,9.849500020209234e-05
2211,4.7289995563915e-06,5.154700011189561e-05
2212,3.4360000427113846e-06,6.147599924588576e-05
2213,1.0018999091698788e-05,5.056500049249735e-05
2214,3.697001375257969e-06,5.0644999646465294e-05
2215,4.509000063990243e-06,5.0253998779226094e-05
2216,3.577000825316645e-06,5.049600076745264e-05
2217,3.4070017136400566e-06,5.062499985797331e-05
2218,3.4469994716346264e-06,5.029500061937142e-05
2219,4.4480002543423325e-06,5.046499973104801e-05
2220,4.469000487006269e-06,5.0736000048345886e-05
2221,8.695998985785991e-06,5.0866001402027905e-05
2222,3.3460000850027427e-06,5.087599856778979e-05
2223,4.399000317789614e-06,5.083500036562327e-05
2224,5.0600010581547394e-06,5.5774999054847285e-05
2225,3.56700002157595e-06,5.8681000155047514e-05
2226,6.182001015986316e-06,5.1467000957927667e-05
2227,3.285998900537379e-06,5.080499977339059e-05
2228,3.385999661986716e-06,5.12570004502777e-05
2229,3.5570010368246585e-06,5.115700150781777e-05
2230,3.195998942828737e-06,5.1316001190571114e-05
2231,3.2059997465694323e-06,5.1266000809846446e-05
2232,3.326000296510756e-06,5.1267001254018396e-05
2233,3.195998942828737e-06,5.113599945616443e-05
2234,3.0849987524561584e-06,5.097599932923913e-05
2235,3.135999577352777e-06,5.1155999244656414e-05
2236,3.2160005503101274e-06,5.107600009068847e-05
2237,3.0859991966281086e-06,5.1066001105937175e-05
2238,6.021000444889069e-06,5.097599932923913e-05
2239,3.4360000427113846e-06,5.1617998906294815e-05
2240,3.0960000003688037e-06,5.093599975225516e-05
2241,4.268000338925049e-06,5.110600068292115e-05
2242,4.568999429466203e-06,6.725699859089218e-05
2243,3.347000529174693e-06,5.826999949931633e-05
2244,3.086001015617512e-06,5.2609999329433776e-05
2245,3.417000698391348e-06,5.060500006948132e-05
2246,3.5859993658959866e-06,5.182799941394478e-05
2247,5.960999260423705e-06,5.1888000598410144e-05
2248,3.256000127294101e-06,5.152699850441422e-05
2249,3.3569995139259845e-06,5.153700112714432e-05
2250,4.559000444714911e-06,5.146699913893826e-05
2251,3.2669995562173426e-06,5.104600131744519e-05
2252,3.2759999157860875e-06,5.060499825049192e-05
2253,4.509000063990243e-06,5.0344999181106687e-05
2254,4.808998710359447e-06,5.046499973104801e-05
2255,3.6159999581286684e-06,5.015500028093811e-05
2256,4.8389993025921285e-06,4.99339985253755e-05
2257,3.496999852359295e-06,5.0333999752183445e-05
2258,4.849000106332824e-06,5.000500095775351e-05
2259,3.477000063867308e-06,5.128600059833843e-05
2260,5.029000021750107e-06,5.1748000259976834e-05
2261,3.4760014386847615e-06,5.1437000365694985e-05
2262,4.6789991756668314e-06,5.8820000049308874e-05
2263,4.8790006985655054e-06,5.250899994280189e-05
2264,3.5660013963934034e-06,5.192800017539412e-05
2265,3.56700002157595e-06,5.2347999371704645e-05
2266,4.558000000542961e-06,5.1838000217685476e-05
2267,4.888999683316797e-06,5.821000013384037e-05
2268,4.579000233206898e-06,5.1827000788762234e-05
2269,3.4469994716346264e-06,5.182799941394478e-05
2270,3.6069995985599235e-06,5.219899867370259e-05
2271,3.1460003810934722e-06,5.1746999815804884e-05
2272,3.456998456385918e-06,5.189800140215084e-05
2273,4.74900116387289e-06,5.477299964695703e-05
2274,7.213999197119847e-06,5.4242000260273926e-05
2275,4.829998943023384e-06,5.550500100071076e-05
2276,3.5169996408512816e-06,0.00010742199992819224
2277,3.526998625602573e-06,0.00011066899969591759
2278,3.106000804109499e-06,0.00012388400136842392
2279,3.356000888743438e-06,0.0001125920007325476
2280,6.812999345129356e-06,0.00011045800056308508
2281,3.396000465727411e-06,0.00010946600013994612
2282,3.577000825316645e-06,0.00011030799942091107
2283,3.055998604395427e-06,0.00011012699906132184
2284,4.589001036947593e-06,0.00011005800115526654
2285,5.030000465922058e-06,0.00010997699973813724
2286,3.2659991120453924e-06,0.00012156899902038276
2287,3.667000783025287e-06,0.00011543700020411052
2288,3.417000698391348e-06,8.684299973538145e-05
2289,4.538000212050974e-06,5.2178998885210603e-05
2290,3.256000127294101e-06,5.210900053498335e-05
2291,3.5260000004200265e-06,5.252899973129388e-05
2292,3.2559983083046973e-06,5.272899943520315e-05
2293,3.257000571466051e-06,5.2909999794792384e-05
2294,3.0960000003688037e-06,5.3510999350692146e-05
2295,3.086001015617512e-06,5.224799861025531e-05
2296,3.206001565558836e-06,5.22680002177367e-05
2297,7.704000381636433e-06,5.24179995409213e-05
2298,3.4059994504787028e-06,5.223799962550402e-05
2299,3.1859999580774456e-06,5.292899913911242e-05
2300,3.4870008676080033e-06,5.281999983708374e-05
2301,5.6609987950650975e-06,5.253899871604517e-05
2302,3.2460011425428092e-06,5.241899998509325e-05
2303,3.336001100251451e-06,6.0714000937878154e-05
2304,4.558000000542961e-06,5.468299968924839e-05
2305,3.7070003600092605e-06,5.35809995199088e-05
2306,4.839001121581532e-06,5.28900000063004e-05
2307,3.6270012060413137e-06,0.000115857999844593
2308,9.096998837776482e-06,0.0001229819990840042
2309,4.5289998524822295e-06,0.00012302200047997758
2310,4.66900019091554e-06,0.0001225910000357544
2311,4.849000106332824e-06,0.0001231419992109295
2312,3.496999852359295e-06,0.00012302200047997758
2313,3.5169996408512816e-06,0.00015201700080069713
2314,3.5260000004200265e-06,0.00013013499847147614
2315,4.829000317840837e-06,0.00012470499859773554
2316,5.1200004236306995e-06,0.00012375299957056995
2317,3.266000931034796e-06,0.00012372300079732668
2318,4.698998964158818e-06,0.00012289200094528496
2319,3.4469994716346264e-06,0.0001232819995493628
2320,3.285998900537379e-06,0.00012311200043768622
2321,1.4317000022856519e-05,0.00010293400009686593
2322,3.6370001907926053e-06,5.892100125493016e-05
2323,8.024999260669574e-06,5.79290008317912e-05
2324,3.426001057960093e-06,5.7548000768292695e-05
2325,4.487999831326306e-06,5.8429999626241624e-05
2326,6.492000466096215e-06,5.888100167794619e-05
2327,3.545999788912013e-06,5.884100028197281e-05
2328,3.4859986044466496e-06,5.8879999414784834e-05
2329,4.498999260249548e-06,5.878099909750745e-05
2330,7.144000846892595e-06,5.903100100113079e-05
2331,6.432001100620255e-06,5.887100087420549e-05
2332,3.5369994293432683e-06,5.912200140301138e-05
2333,6.4420000853715464e-06,5.94020002608886e-05
2334,3.5560005926527083e-06,5.9161000535823405e-05
2335,6.391999704646878e-06,5.9021000197390094e-05
2336,3.3460000850027427e-06,6.7777998992824e-05
2337,3.6769997677765787e-06,6.781699994462542e-05
2338,5.068999598734081e-06,6.088400004955474e-05
2339,4.649000402423553e-06,5.925100049353205e-05
2340,5.2389987104106694e-06,5.502400017576292e-05
2341,4.699000783148222e-06,5.02439997944748e-05
2342,7.663998985663056e-06,5.051500011177268e-05
2343,3.315999492770061e-06,5.000400051358156e-05
2344,3.215998731320724e-06,5.0254999223398045e-05
2345,5.600000804406591e-06,5.008400148653891e-05
2346,4.60900082543958e-06,5.037499977333937e-05
2347,3.5069988371105865e-06,5.0394999561831355e-05
2348,3.406999894650653e-06,5.0536000344436616e-05
2349,3.2759999157860875e-06,5.054600114817731e-05
2350,3.236998963984661e-06,5.0595999709912576e-05
2351,3.597000613808632e-06,5.074599903309718e-05
2352,1.1692000043694861e-05,4.931299918098375e-05
2353,4.759000148624182e-06,5.060500006948132e-05
2354,3.406999894650653e-06,5.082600000605453e-05
2355,6.472999302786775e-06,6.276900057855528e-05
2356,3.6669989640358835e-06,5.2858998969895765e-05
2357,3.716999344760552e-06,5.094600055599585e-05
2358,3.445999027462676e-06,5.083599899080582e-05
2359,3.4360000427113846e-06,5.0646000090637244e-05
2360,8.577000699006021e-06,5.003399928682484e-05
2361,3.225999535061419e-06,4.99339985253755e-05
2362,6.291998943197541e-06,5.014500129618682e-05
2363,4.478999471757561e-06,5.035499998484738e-05
2364,3.4870008676080033e-06,5.024500023864675e-05
2365,5.199999577598646e-06,5.077499918115791e-05
2366,3.257000571466051e-06,5.049500032328069e-05
2367,3.7869995139772072e-06,5.042500015406404e-05
2368,4.66900019091554e-06,5.0344999181106687e-05
2369,4.849000106332824e-06,5.0325001211604103e-05
2370,3.225999535061419e-06,4.993499896954745e-05
2371,4.458999683265574e-06,5.026500002713874e-05
2372,4.708999767899513e-06,5.041499935032334e-05
2373,4.958999852533452e-06,4.8912001147982664e-05
2374,5.029000021750107e-06,6.398000004992355e-05
2375,3.5560005926527083e-06,5.3039999329485e-05
2376,3.2460011425428092e-06,5.123699884279631e-05
2377,3.7669997254852206e-06,5.1376000556047074e-05
2378,3.306999133201316e-06,5.072599924460519e-05
2379,3.225999535061419e-06,5.080600021756254e-05
2380,6.4520008891122416e-06,5.110600068292115e-05
2381,4.649000402423553e-06,5.070500083093066e-05
2382,3.44700129062403e-06,5.1156999688828364e-05
2383,3.236000338802114e-06,5.099599911773112e-05
2384,3.545999788912013e-06,5.0976001148228534e-05
2385,5.900999894947745e-06,5.0926000767503865e-05
2386,4.489000275498256e-06,5.107600009068847e-05
2387,3.44700129062403e-06,5.0876000386779197e-05
2388,4.5289998524822295e-06,5.097599932923913e-05
2389,4.9853999371407554e-05,5.102700015413575e-05
2390,3.9379992813337594e-06,5.128600059833843e-05
2391,3.5470002330839634e-06,5.127599979459774e-05
2392,3.4960012271767482e-06,5.127599979459774e-05
2393,3.6759993236046284e-06,6.352000127662905e-05
2394,3.375998858246021e-06,5.407200114859734e-05
2395,3.6159999581286684e-06,5.220800085226074e-05
2396,3.5270004445919767e-06,5.221900028118398e-05
2397,3.285998900537379e-06,5.1696999435080215e-05
2398,3.465998815954663e-06,5.1577000704128295e-05
2399,3.556999217835255e-06,5.1897999583161436e-05
2400,8.82700078363996e-06,5.218799924477935e-05
2401,4.649000402423553e-06,5.192800017539412e-05
2402,3.3269989216933027e-06,5.181800042919349e-05
2403,3.6769997677765787e-06,5.177799903322011e-05
2404,3.3659998734947294e-06,5.1897999583161436e-05
2405,3.6170004023006186e-06,5.1746999815804884e-05
2406,3.256000127294101e-06,5.224900087341666e-05
2407,3.6069995985599235e-06,5.201800013310276e-05
2408,3.867999112117104e-06,5.052499909652397e-05
2409,3.6069995985599235e-06,5.2257999413996004e-05
2410,3.5260000004200265e-06,5.2007999329362065e-05
2411,3.306999133201316e-06,6.193699846335221e-05
2412,4.509000063990243e-06,5.529400004888885e-05
2413,3.5270004445919767e-06,5.3020001359982416e-05
2414,4.7890007408568636e-06,5.246900036581792e-05
2415,3.4259992389706895e-06,5.267999949865043e-05
2416,3.2759999157860875e-06,5.3140000090934336e-05
2417,3.7370009522419423e-06,5.2479001169558614e-05
2418,3.5869998100679368e-06,5.296000017551705e-05
2419,3.4269996831426397e-06,5.281899939291179e-05
2420,3.3659998734947294e-06,5.278999924485106e-05
2421,6.5019994508475065e-06,5.3039999329485e-05
2422,3.44700129062403e-06,5.294900074659381e-05
2423,3.6870005715172738e-06,5.312000030244235e-05
2424,3.396000465727411e-06,5.26490002812352e-05
2425,4.899000487057492e-06,5.2789000619668514e-05
2426,3.6170004023006186e-06,5.3260999266058207e-05
2427,5.0390008254908025e-06,5.324000085238367e-05
2428,3.56700002157595e-06,5.3190000471659005e-05
2429,6.020998625899665e-06,5.315099951985758e-05
2430,3.50600021192804e-06,6.717600081174169e-05
2431,4.698998964158818e-06,5.522399987967219e-05
2432,3.5270004445919767e-06,5.2598999900510535e-05
2433,4.518999048741534e-06,5.3921001381240785e-05
2434,3.477000063867308e-06,5.369099926610943e-05
2435,3.256000127294101e-06,5.328999941411894e-05
2436,3.5470002330839634e-06,5.35809995199088e-05
2437,4.457999239093624e-06,5.3591000323649496e-05
2438,3.266000931034796e-06,5.355100074666552e-05
2439,3.477000063867308e-06,5.349100138118956e-05
2440,4.5289998524822295e-06,5.382100061979145e-05
2441,3.2970001484500244e-06,5.3952000598656014e-05
2442,3.336001100251451e-06,5.402200076787267e-05
2443,3.2059997465694323e-06,5.440200038719922e-05
2444,4.949000867782161e-06,5.4271999033517204e-05
2445,7.313999958569184e-06,5.408200013334863e-05
2446,4.798999725608155e-06,5.35809995199088e-05
2447,3.3359992812620476e-06,5.377100023906678e-05
2448,3.577000825316645e-06,6.0243999541853555e-05
2449,4.7789999371161684e-06,5.457199949887581e-05
2450,3.516001015668735e-06,5.4211999668041244e-05
2451,3.62699938705191e-06,5.4071999329607934e-05
2452,4.759000148624182e-06,5.437299842014909e-05
2453,8.386001354665495e-06,5.419199987954926e-05
2454,4.538998837233521e-06,5.411200072558131e-05
2455,3.3059986890293658e-06,5.417199827206787e-05
2456,3.396000465727411e-06,5.447200055641588e-05
2457,4.417999662109651e-06,5.409199911809992e-05
2458,3.6170004023006186e-06,5.4213000112213194e-05
2459,3.6969995562685654e-06,5.432199941424187e-05
2460,5.099000190966763e-06,5.42819998372579e-05
2461,3.9570004446431994e-06,5.3530000514001586e-05
2462,6.821999704698101e-06,5.5092999900807627e-05
2463,3.3060005080187693e-06,5.4782998631708324e-05
2464,3.3060005080187693e-06,5.4783999075880274e-05
2465,3.6470009945333004e-06,6.081500032451004e-05
2466,6.7230012064101174e-06,5.723799949919339e-05
2467,3.475999619695358e-06,5.569499990087934e-05
2468,4.6579989430028945e-06,5.527400026039686e-05
2469,7.1429985837312415e-06,5.5464999604737386e-05
2470,3.706998541019857e-06,5.5323998822132125e-05
2471,3.3559990697540343e-06,5.547500040847808e-05
2472,3.236000338802114e-06,5.526400127564557e-05
2473,6.080999810365029e-06,5.519399928743951e-05
2474,6.3610004872316495e-06,5.5284001064137556e-05
2475,4.618999810190871e-06,5.524399966816418e-05
2476,3.315999492770061e-06,5.50539989490062e-05
2477,3.4460008464520797e-06,5.523400068341289e-05
2478,4.577999789034948e-06,5.5705000704620034e-05
2479,3.5869998100679368e-06,5.4101999921840616e-05
2480,3.7170011637499556e-06,5.5604999943170696e-05
2481,3.3460000850027427e-06,5.5574999350938015e-05
2482,3.396000465727411e-06,5.5545000577694736e-05
2483,3.3160013117594644e-06,7.001199992373586e-05
2484,6.280999514274299e-06,5.835000047227368e-05
2485,4.7289995563915e-06,5.5995000366237946e-05
2486,4.7789999371161684e-06,5.562499973166268e-05
2487,4.86899989482481e-06,5.5714999689371325e-05
2488,3.336001100251451e-06,5.587499981629662e-05
2489,3.306999133201316e-06,5.564499952015467e-05
2490,3.086001015617512e-06,5.578499985858798e-05
2491,3.58600118488539e-06,5.587499981629662e-05
2492,4.719000571640208e-06,5.57549992663553e-05
2493,1.3926000974606723e-05,5.619599869532976e-05
2494,4.818999514100142e-06,5.601499833574053e-05
2495,3.4360000427113846e-06,5.633600085275248e-05
2496,9.90799890132621e-06,5.6105000112438574e-05
2497,3.336001100251451e-06,5.618599971057847e-05
2498,4.599000021698885e-06,5.7598001149017364e-05
2499,6.2519993662135676e-06,5.6306000260519795e-05
2500,3.417000698391348e-06,6.819900045229588e-05
2501,4.74900116387289e-06,6.015299913997296e-05
2502,4.929001079290174e-06,5.7719000324141234e-05
2503,9.457000487600453e-06,5.673700070474297e-05
2504,5.810999937239103e-06,5.685699943569489e-05
2505,5.550000423681922e-06,5.691700062016025e-05
2506,4.989000444766134e-06,5.7098000979749486e-05
